timestamp_utc,run_id,pg_version,query,phase,batch_index,copy_index,batchnum,runs,server_planning_ms,server_execution_ms,plan_nodes,scan_nodes,rows_out,rows_processed,rows_estimated,bytes_processed,rows_removed_filter,workers_launched,relations,shared_hit_blks,shared_read_blks,shared_dirtied_blks,shared_written_blks,temp_read_blks,temp_written_blks,failed
2026-08-12T10:07:56Z,49472BC5FD3EF57F,18.4,queries/tpch/tpch-queries/q01/base.sql,warmup,1,1,1,3,12.024,2211.446,5,1,4,5916631,6,147924215,28208,2,lineitem,14,112600,0,0,0,0,0
2026-08-12T10:07:58Z,49472BC5FD3EF57F,18.4,queries/tpch/tpch-queries/q01/base.sql,warmup,2,1,1,3,0.779,2025.405,5,1,4,5916631,6,147924215,28208,2,lineitem,296,112318,0,0,0,0,0
2026-08-12T10:08:08Z,49472BC5FD3EF57F,18.4,queries/tpch/tpch-queries/q01/base.sql,measured,1,1,5,3,0.925,2017.024,5,1,4,5916631,6,147924215,28208,2,lineitem,578,112036,0,0,0,0,0
2026-08-12T10:08:08Z,49472BC5FD3EF57F,18.4,queries/tpch/tpch-queries/q01/base.sql,measured,1,2,5,3,0.174,2015.880,5,1,4,5916631,6,147924215,28208,2,lineitem,860,111754,0,0,0,0,0
2026-08-12T10:08:08Z,49472BC5FD3EF57F,18.4,queries/tpch/tpch-queries/q01/base.sql,measured,1,3,5,3,0.167,2044.285,5,1,4,5916631,6,147924215,28208,2,lineitem,1142,111472,0,0,0,0,0
2026-08-12T10:08:08Z,49472BC5FD3EF57F,18.4,queries/tpch/tpch-queries/q01/base.sql,measured,1,4,5,3,0.177,2019.565,5,1,4,5916631,6,147924215,28208,2,lineitem,1424,111190,0,0,0,0,0
2026-08-12T10:08:08Z,49472BC5FD3EF57F,18.4,queries/tpch/tpch-queries/q01/base.sql,measured,1,5,5,3,0.162,1996.323,5,1,4,5916631,6,147924215,28208,2,lineitem,1706,110908,0,0,0,0,0
2026-08-12T10:08:19Z,49472BC5FD3EF57F,18.4,queries/tpch/tpch-queries/q01/base.sql,measured,2,1,5,3,1.948,2041.243,5,1,4,5916631,6,147924215,28208,2,lineitem,1988,110626,0,0,0,0,0
2026-08-12T10:08:19Z,49472BC5FD3EF57F,18.4,queries/tpch/tpch-queries/q01/base.sql,measured,2,2,5,3,0.163,2021.740,5,1,4,5916631,6,147924215,28208,2,lineitem,2270,110344,0,0,0,0,0
2026-08-12T10:08:19Z,49472BC5FD3EF57F,18.4,queries/tpch/tpch-queries/q01/base.sql,measured,2,3,5,3,0.164,2031.328,5,1,4,5916631,6,147924215,28208,2,lineitem,2552,110062,0,0,0,0,0
2026-08-12T10:08:19Z,49472BC5FD3EF57F,18.4,queries/tpch/tpch-queries/q01/base.sql,measured,2,4,5,3,0.180,2035.217,5,1,4,5916631,6,147924215,28208,2,lineitem,2834,109780,0,0,0,0,0
2026-08-12T10:08:19Z,49472BC5FD3EF57F,18.4,queries/tpch/tpch-queries/q01/base.sql,measured,2,5,5,3,0.160,2035.292,5,1,4,5916631,6,147924215,28208,2,lineitem,3116,109498,0,0,0,0,0
2026-08-12T10:08:29Z,49472BC5FD3EF57F,18.4,queries/tpch/tpch-queries/q01/base.sql,measured,3,1,5,3,1.506,2002.327,5,1,4,5916631,6,147924215,28208,2,lineitem,3398,109216,0,0,0,0,0
2026-08-12T10:08:29Z,49472BC5FD3EF57F,18.4,queries/tpch/tpch-queries/q01/base.sql,measured,3,2,5,3,0.166,2035.371,5,1,4,5916631,6,147924215,28208,2,lineitem,3680,108934,0,0,0,0,0
2026-08-12T10:08:29Z,49472BC5FD3EF57F,18.4,queries/tpch/tpch-queries/q01/base.sql,measured,3,3,5,3,0.159,2036.866,5,1,4,5916631,6,147924215,28208,2,lineitem,3962,108652,0,0,0,0,0
2026-08-12T10:08:29Z,49472BC5FD3EF57F,18.4,queries/tpch/tpch-queries/q01/base.sql,measured,3,4,5,3,0.158,2035.575,5,1,4,5916631,6,147924215,28208,2,lineitem,4244,108370,0,0,0,0,0
