timestamp_utc,run_id,pg_version,query,phase,batch_index,copy_index,batchnum,runs,server_planning_ms,server_execution_ms,plan_nodes,scan_nodes,rows_out,rows_processed,rows_estimated,bytes_processed,rows_removed_filter,workers_launched,relations,shared_hit_blks,shared_read_blks,shared_dirtied_blks,shared_written_blks,temp_read_blks,temp_written_blks,failed
2026-08-18T13:50:14Z,3340DA6E1AB6222B,18.4,queries/tpch/tpch-queries/q01/base.sql,warmup,1,1,1,3,0.826,1502.046,5,1,4,5916640,6,147926972,21156,4,lineitem,112628,0,0,0,0,0,0
2026-08-18T13:50:16Z,3340DA6E1AB6222B,18.4,queries/tpch/tpch-queries/q01/base.sql,warmup,2,1,1,3,0.818,1626.460,5,1,4,5916640,6,147926972,21156,4,lineitem,112628,0,0,0,0,0,0
2026-08-18T13:50:25Z,3340DA6E1AB6222B,18.4,queries/tpch/tpch-queries/q01/base.sql,measured,1,1,5,3,1.842,1697.506,5,1,4,5916640,6,147926972,21156,4,lineitem,112628,0,0,0,0,0,0
2026-08-18T13:50:25Z,3340DA6E1AB6222B,18.4,queries/tpch/tpch-queries/q01/base.sql,measured,1,2,5,3,0.163,1682.928,5,1,4,5916640,6,147926972,21156,4,lineitem,112628,0,0,0,0,0,0
2026-08-18T13:50:25Z,3340DA6E1AB6222B,18.4,queries/tpch/tpch-queries/q01/base.sql,measured,1,3,5,3,0.172,1680.609,5,1,4,5916640,6,147926972,21156,4,lineitem,112628,0,0,0,0,0,0
2026-08-18T13:50:25Z,3340DA6E1AB6222B,18.4,queries/tpch/tpch-queries/q01/base.sql,measured,1,4,5,3,0.166,1679.964,5,1,4,5916640,6,147926972,21156,4,lineitem,112628,0,0,0,0,0,0
2026-08-18T13:50:25Z,3340DA6E1AB6222B,18.4,queries/tpch/tpch-queries/q01/base.sql,measured,1,5,5,3,0.163,1687.237,5,1,4,5916640,6,147926972,21156,4,lineitem,112628,0,0,0,0,0,0
2026-08-18T13:50:33Z,3340DA6E1AB6222B,18.4,queries/tpch/tpch-queries/q01/base.sql,measured,2,1,5,3,0.988,1686.634,5,1,4,5916640,6,147926972,21156,4,lineitem,112628,0,0,0,0,0,0
2026-08-18T13:50:33Z,3340DA6E1AB6222B,18.4,queries/tpch/tpch-queries/q01/base.sql,measured,2,2,5,3,0.164,1675.162,5,1,4,5916640,6,147926972,21156,4,lineitem,112628,0,0,0,0,0,0
2026-08-18T13:50:33Z,3340DA6E1AB6222B,18.4,queries/tpch/tpch-queries/q01/base.sql,measured,2,3,5,3,0.163,1679.345,5,1,4,5916640,6,147926972,21156,4,lineitem,112628,0,0,0,0,0,0
