timestamp_utc,run_id,pg_version,query,phase,batch_index,copy_index,batchnum,runs,server_planning_ms,server_execution_ms,plan_nodes,scan_nodes,rows_out,rows_processed,rows_estimated,bytes_processed,rows_removed_filter,workers_launched,relations,shared_hit_blks,shared_read_blks,shared_dirtied_blks,shared_written_blks,temp_read_blks,temp_written_blks,failed
2026-09-07T08:58:21Z,173D89BBFA81D0B3,18.4,queries/tpch/tpch-queries/q22/base.sql,warmup,1,1,1,1,8.138,93.436,10,3,7,76283,730,1451186,80960,2,customer;orders,59092,5135,0,0,0,0,0
2026-09-07T08:58:21Z,173D89BBFA81D0B3,18.4,queries/tpch/tpch-queries/q22/base.sql,warmup,2,1,1,1,1.065,54.509,10,3,7,76283,730,1451186,80960,2,customer;orders,64227,0,0,0,0,0,0
2026-09-07T08:58:22Z,173D89BBFA81D0B3,18.4,queries/tpch/tpch-queries/q22/base.sql,measured,1,1,1,1,1.116,54.879,10,3,7,76283,730,1451186,80960,2,customer;orders,64227,0,0,0,0,0,0
2026-09-07T08:58:22Z,173D89BBFA81D0B3,18.4,queries/tpch/tpch-queries/q22/base.sql,measured,1,1,2,1,1.073,62.239,10,3,7,76283,730,1451186,80960,2,customer;orders,64227,0,0,0,0,0,0
2026-09-07T08:58:22Z,173D89BBFA81D0B3,18.4,queries/tpch/tpch-queries/q22/base.sql,measured,1,2,2,1,0.283,53.591,10,3,7,76283,730,1451186,80960,2,customer;orders,64227,0,0,0,0,0,0
2026-09-07T08:58:22Z,173D89BBFA81D0B3,18.4,queries/tpch/tpch-queries/q22/base.sql,measured,1,1,4,1,1.069,54.840,10,3,7,76283,730,1451186,80960,2,customer;orders,64227,0,0,0,0,0,0
2026-09-07T08:58:22Z,173D89BBFA81D0B3,18.4,queries/tpch/tpch-queries/q22/base.sql,measured,1,2,4,1,0.274,53.119,10,3,7,76283,730,1451186,80960,2,customer;orders,64227,0,0,0,0,0,0
2026-09-07T08:58:22Z,173D89BBFA81D0B3,18.4,queries/tpch/tpch-queries/q22/base.sql,measured,1,3,4,1,0.287,53.068,10,3,7,76283,730,1451186,80960,2,customer;orders,64227,0,0,0,0,0,0
2026-09-07T08:58:22Z,173D89BBFA81D0B3,18.4,queries/tpch/tpch-queries/q22/base.sql,measured,1,4,4,1,0.278,52.962,10,3,7,76283,730,1451186,80960,2,customer;orders,64227,0,0,0,0,0,0
2026-09-07T08:58:23Z,173D89BBFA81D0B3,18.4,queries/tpch/tpch-queries/q22/base.sql,measured,1,1,8,1,1.701,88.985,10,3,7,76283,730,1451186,80960,2,customer;orders,64227,0,0,0,0,0,0
2026-09-07T08:58:23Z,173D89BBFA81D0B3,18.4,queries/tpch/tpch-queries/q22/base.sql,measured,1,2,8,1,0.286,52.912,10,3,7,76283,730,1451186,80960,2,customer;orders,64227,0,0,0,0,0,0
2026-09-07T08:58:23Z,173D89BBFA81D0B3,18.4,queries/tpch/tpch-queries/q22/base.sql,measured,1,3,8,1,0.291,52.996,10,3,7,76283,730,1451186,80960,2,customer;orders,64227,0,0,0,0,0,0
2026-09-07T08:58:23Z,173D89BBFA81D0B3,18.4,queries/tpch/tpch-queries/q22/base.sql,measured,1,4,8,1,0.270,53.109,10,3,7,76283,730,1451186,80960,2,customer;orders,64227,0,0,0,0,0,0
2026-09-07T08:58:23Z,173D89BBFA81D0B3,18.4,queries/tpch/tpch-queries/q22/base.sql,measured,1,5,8,1,0.282,53.055,10,3,7,76283,730,1451186,80960,2,customer;orders,64227,0,0,0,0,0,0
2026-09-07T08:58:23Z,173D89BBFA81D0B3,18.4,queries/tpch/tpch-queries/q22/base.sql,measured,1,6,8,1,0.269,53.247,10,3,7,76283,730,1451186,80960,2,customer;orders,64227,0,0,0,0,0,0
2026-09-07T08:58:23Z,173D89BBFA81D0B3,18.4,queries/tpch/tpch-queries/q22/base.sql,measured,1,7,8,1,0.283,53.003,10,3,7,76283,730,1451186,80960,2,customer;orders,64227,0,0,0,0,0,0
2026-09-07T08:58:23Z,173D89BBFA81D0B3,18.4,queries/tpch/tpch-queries/q22/base.sql,measured,1,8,8,1,0.273,53.026,10,3,7,76283,730,1451186,80960,2,customer;orders,64227,0,0,0,0,0,0
2026-09-07T08:58:24Z,173D89BBFA81D0B3,18.4,queries/tpch/tpch-queries/q22/base.sql,measured,1,1,16,1,1.743,96.032,10,3,7,76283,730,1451186,80960,2,customer;orders,64227,0,0,0,0,0,0
2026-09-07T08:58:24Z,173D89BBFA81D0B3,18.4,queries/tpch/tpch-queries/q22/base.sql,measured,1,2,16,1,0.377,67.897,10,3,7,76283,730,1451186,80960,2,customer;orders,64227,0,0,0,0,0,0
2026-09-07T08:58:24Z,173D89BBFA81D0B3,18.4,queries/tpch/tpch-queries/q22/base.sql,measured,1,3,16,1,0.271,53.269,10,3,7,76283,730,1451186,80960,2,customer;orders,64227,0,0,0,0,0,0
2026-09-07T08:58:24Z,173D89BBFA81D0B3,18.4,queries/tpch/tpch-queries/q22/base.sql,measured,1,4,16,1,0.274,53.554,10,3,7,76283,730,1451186,80960,2,customer;orders,64227,0,0,0,0,0,0
2026-09-07T08:58:24Z,173D89BBFA81D0B3,18.4,queries/tpch/tpch-queries/q22/base.sql,measured,1,5,16,1,0.286,52.959,10,3,7,76283,730,1451186,80960,2,customer;orders,64227,0,0,0,0,0,0
2026-09-07T08:58:24Z,173D89BBFA81D0B3,18.4,queries/tpch/tpch-queries/q22/base.sql,measured,1,6,16,1,0.282,62.494,10,3,7,76283,730,1451186,80960,2,customer;orders,64227,0,0,0,0,0,0
2026-09-07T08:58:24Z,173D89BBFA81D0B3,18.4,queries/tpch/tpch-queries/q22/base.sql,measured,1,7,16,1,0.286,53.006,10,3,7,76283,730,1451186,80960,2,customer;orders,64227,0,0,0,0,0,0
2026-09-07T08:58:24Z,173D89BBFA81D0B3,18.4,queries/tpch/tpch-queries/q22/base.sql,measured,1,8,16,1,0.269,52.909,10,3,7,76283,730,1451186,80960,2,customer;orders,64227,0,0,0,0,0,0
2026-09-07T08:58:24Z,173D89BBFA81D0B3,18.4,queries/tpch/tpch-queries/q22/base.sql,measured,1,9,16,1,0.287,53.165,10,3,7,76283,730,1451186,80960,2,customer;orders,64227,0,0,0,0,0,0
2026-09-07T08:58:24Z,173D89BBFA81D0B3,18.4,queries/tpch/tpch-queries/q22/base.sql,measured,1,10,16,1,0.270,52.951,10,3,7,76283,730,1451186,80960,2,customer;orders,64227,0,0,0,0,0,0
2026-09-07T08:58:24Z,173D89BBFA81D0B3,18.4,queries/tpch/tpch-queries/q22/base.sql,measured,1,11,16,1,0.267,52.902,10,3,7,76283,730,1451186,80960,2,customer;orders,64227,0,0,0,0,0,0
2026-09-07T08:58:24Z,173D89BBFA81D0B3,18.4,queries/tpch/tpch-queries/q22/base.sql,measured,1,12,16,1,0.293,53.116,10,3,7,76283,730,1451186,80960,2,customer;orders,64227,0,0,0,0,0,0
2026-09-07T08:58:24Z,173D89BBFA81D0B3,18.4,queries/tpch/tpch-queries/q22/base.sql,measured,1,13,16,1,0.293,52.907,10,3,7,76283,730,1451186,80960,2,customer;orders,64227,0,0,0,0,0,0
2026-09-07T08:58:24Z,173D89BBFA81D0B3,18.4,queries/tpch/tpch-queries/q22/base.sql,measured,1,14,16,1,0.270,52.974,10,3,7,76283,730,1451186,80960,2,customer;orders,64227,0,0,0,0,0,0
2026-09-07T08:58:24Z,173D89BBFA81D0B3,18.4,queries/tpch/tpch-queries/q22/base.sql,measured,1,15,16,1,0.277,52.895,10,3,7,76283,730,1451186,80960,2,customer;orders,64227,0,0,0,0,0,0
2026-09-07T08:58:24Z,173D89BBFA81D0B3,18.4,queries/tpch/tpch-queries/q22/base.sql,measured,1,16,16,1,0.283,52.969,10,3,7,76283,730,1451186,80960,2,customer;orders,64227,0,0,0,0,0,0
2026-09-07T08:58:29Z,A8CF07828CE2E6F5,18.4,queries/tpch/tpch-queries/q15/v1_materialized.sql,warmup,1,1,1,1,66.904,1968.535,10,6,1,471914,50,4296110,9999,0,lineitem;ixtest_lineitem_shipdate;revenue;supplier;_m,3,67009,0,0,0,0,0
2026-09-07T08:58:30Z,A8CF07828CE2E6F5,18.4,queries/tpch/tpch-queries/q15/v1_materialized.sql,warmup,2,1,1,1,1.001,266.508,10,6,1,471914,50,4296110,9999,0,lineitem;ixtest_lineitem_shipdate;revenue;supplier;_m,67012,0,0,0,0,0,0
2026-09-07T08:58:30Z,A8CF07828CE2E6F5,18.4,queries/tpch/tpch-queries/q15/v1_materialized.sql,measured,1,1,1,1,1.003,266.837,10,6,1,471914,50,4296110,9999,0,lineitem;ixtest_lineitem_shipdate;revenue;supplier;_m,67012,0,0,0,0,0,0
2026-09-07T08:58:31Z,A8CF07828CE2E6F5,18.4,queries/tpch/tpch-queries/q15/v1_materialized.sql,measured,1,1,2,1,1.027,263.888,10,6,1,471914,50,4296110,9999,0,lineitem;ixtest_lineitem_shipdate;revenue;supplier;_m,67012,0,0,0,0,0,0
2026-09-07T08:58:31Z,A8CF07828CE2E6F5,18.4,queries/tpch/tpch-queries/q15/v1_materialized.sql,measured,1,2,2,1,0.215,212.178,10,6,1,471914,50,4296110,9999,0,lineitem;ixtest_lineitem_shipdate;revenue;supplier;_m,67009,0,0,0,0,0,0
