timestamp_utc,run_id,pg_version,database,schema,relname,relkind,reltuples,relpages,heap_bytes,index_bytes,total_bytes
2026-09-24T10:09:53Z,5143556BD47C1C37,18.4,stackoverflow_1gb,public,badges,r,439352,3648,29884416,9895936,39813120
2026-09-24T10:09:53Z,5143556BD47C1C37,18.4,stackoverflow_1gb,public,badges_pkey,i,439352,1208,9895936,0,9895936
2026-09-24T10:09:53Z,5143556BD47C1C37,18.4,stackoverflow_1gb,public,closereasontypes,r,12,1,8192,16384,57344
2026-09-24T10:09:53Z,5143556BD47C1C37,18.4,stackoverflow_1gb,public,closereasontypes_pkey,i,12,2,16384,0,16384
2026-09-24T10:09:53Z,5143556BD47C1C37,18.4,stackoverflow_1gb,public,comments,r,351440,11600,95027200,7921664,103006208
2026-09-24T10:09:53Z,5143556BD47C1C37,18.4,stackoverflow_1gb,public,comments_pkey,i,351440,967,7921664,0,7921664
2026-09-24T10:09:53Z,5143556BD47C1C37,18.4,stackoverflow_1gb,public,linktypes,r,2,1,8192,16384,57344
2026-09-24T10:09:53Z,5143556BD47C1C37,18.4,stackoverflow_1gb,public,linktypes_pkey,i,2,2,16384,0,16384
2026-09-24T10:09:53Z,5143556BD47C1C37,18.4,stackoverflow_1gb,public,posthistory,r,848913,63112,517013504,19062784,644349952
2026-09-24T10:09:53Z,5143556BD47C1C37,18.4,stackoverflow_1gb,public,posthistory_pkey,i,848913,2327,19062784,0,19062784
2026-09-24T10:09:53Z,5143556BD47C1C37,18.4,stackoverflow_1gb,public,posthistorytypes,r,34,1,8192,16384,57344
2026-09-24T10:09:53Z,5143556BD47C1C37,18.4,stackoverflow_1gb,public,posthistorytypes_pkey,i,34,2,16384,0,16384
2026-09-24T10:09:53Z,5143556BD47C1C37,18.4,stackoverflow_1gb,public,postlinks,r,20146,149,1220608,475136,1728512
2026-09-24T10:09:53Z,5143556BD47C1C37,18.4,stackoverflow_1gb,public,postlinks_pkey,i,20146,58,475136,0,475136
2026-09-24T10:09:53Z,5143556BD47C1C37,18.4,stackoverflow_1gb,public,posts,r,246706,31536,258342912,5562368,310149120
2026-09-24T10:09:53Z,5143556BD47C1C37,18.4,stackoverflow_1gb,public,posts_pkey,i,246706,679,5562368,0,5562368
2026-09-24T10:09:53Z,5143556BD47C1C37,18.4,stackoverflow_1gb,public,posttypes,r,8,1,8192,16384,57344
2026-09-24T10:09:53Z,5143556BD47C1C37,18.4,stackoverflow_1gb,public,posttypes_pkey,i,8,2,16384,0,16384
2026-09-24T10:09:53Z,5143556BD47C1C37,18.4,stackoverflow_1gb,public,tags,r,1232,9,73728,49152,155648
2026-09-24T10:09:53Z,5143556BD47C1C37,18.4,stackoverflow_1gb,public,tags_pkey,i,1232,6,49152,0,49152
2026-09-24T10:09:53Z,5143556BD47C1C37,18.4,stackoverflow_1gb,public,users,r,267193,5952,48758784,6029312,55541760
2026-09-24T10:09:53Z,5143556BD47C1C37,18.4,stackoverflow_1gb,public,users_pkey,i,267193,736,6029312,0,6029312
2026-09-24T10:09:53Z,5143556BD47C1C37,18.4,stackoverflow_1gb,public,votes,r,926084,5936,48627712,20824064,69492736
2026-09-24T10:09:53Z,5143556BD47C1C37,18.4,stackoverflow_1gb,public,votes_pkey,i,926084,2542,20824064,0,20824064
2026-09-24T10:09:53Z,5143556BD47C1C37,18.4,stackoverflow_1gb,public,votetypes,r,15,1,8192,16384,57344
2026-09-24T10:09:53Z,5143556BD47C1C37,18.4,stackoverflow_1gb,public,votetypes_pkey,i,15,2,16384,0,16384
