timestamp_utc,run_id,pg_version,query,phase,batch_index,copy_index,batchnum,runs,server_planning_ms,server_execution_ms,plan_nodes,scan_nodes,rows_out,rows_processed,rows_estimated,bytes_processed,rows_removed_filter,workers_launched,relations,shared_hit_blks,shared_read_blks,shared_dirtied_blks,shared_written_blks,temp_read_blks,temp_written_blks,failed
2026-08-14T13:56:20Z,456A6425E9ECCD78,18.4,queries/tpch/tpch-queries/q01/base.sql,warmup,1,1,1,3,0.680,1525.734,5,1,4,5916654,6,147929854,16925,4,lineitem,28,112600,0,0,0,0,0
2026-08-14T13:56:22Z,456A6425E9ECCD78,18.4,queries/tpch/tpch-queries/q01/base.sql,warmup,2,1,1,3,0.568,1333.506,5,1,4,5916654,6,147929854,16925,4,lineitem,112628,0,0,0,0,0,0
2026-08-14T13:56:28Z,456A6425E9ECCD78,18.4,queries/tpch/tpch-queries/q01/base.sql,measured,1,1,5,3,0.714,1389.074,5,1,4,5916654,6,147929854,16925,4,lineitem,112628,0,0,0,0,0,0
2026-08-14T13:56:28Z,456A6425E9ECCD78,18.4,queries/tpch/tpch-queries/q01/base.sql,measured,1,2,5,3,0.107,1313.405,5,1,4,5916654,6,147929854,16925,4,lineitem,112628,0,0,0,0,0,0
2026-08-14T13:56:28Z,456A6425E9ECCD78,18.4,queries/tpch/tpch-queries/q01/base.sql,measured,1,3,5,3,0.122,1313.773,5,1,4,5916654,6,147929854,16925,4,lineitem,112628,0,0,0,0,0,0
2026-08-14T13:56:28Z,456A6425E9ECCD78,18.4,queries/tpch/tpch-queries/q01/base.sql,measured,1,4,5,3,0.106,1313.214,5,1,4,5916654,6,147929854,16925,4,lineitem,112628,0,0,0,0,0,0
2026-08-14T13:56:28Z,456A6425E9ECCD78,18.4,queries/tpch/tpch-queries/q01/base.sql,measured,1,5,5,3,0.124,1319.036,5,1,4,5916654,6,147929854,16925,4,lineitem,112628,0,0,0,0,0,0
2026-08-14T13:56:36Z,456A6425E9ECCD78,18.4,queries/tpch/tpch-queries/q01/base.sql,measured,2,1,5,3,0.659,1434.267,5,1,4,5916654,6,147929854,16925,4,lineitem,112628,0,0,0,0,0,0
2026-08-14T13:56:36Z,456A6425E9ECCD78,18.4,queries/tpch/tpch-queries/q01/base.sql,measured,2,2,5,3,0.109,1414.602,5,1,4,5916654,6,147929854,16925,4,lineitem,112628,0,0,0,0,0,0
2026-08-14T13:56:36Z,456A6425E9ECCD78,18.4,queries/tpch/tpch-queries/q01/base.sql,measured,2,3,5,3,0.108,1444.770,5,1,4,5916654,6,147929854,16925,4,lineitem,112628,0,0,0,0,0,0
2026-08-14T13:56:36Z,456A6425E9ECCD78,18.4,queries/tpch/tpch-queries/q01/base.sql,measured,2,4,5,3,0.109,1467.214,5,1,4,5916654,6,147929854,16925,4,lineitem,112628,0,0,0,0,0,0
2026-08-14T13:56:36Z,456A6425E9ECCD78,18.4,queries/tpch/tpch-queries/q01/base.sql,measured,2,5,5,3,0.106,1479.294,5,1,4,5916654,6,147929854,16925,4,lineitem,112628,0,0,0,0,0,0
2026-08-14T13:56:43Z,456A6425E9ECCD78,18.4,queries/tpch/tpch-queries/q01/base.sql,measured,3,1,5,3,0.727,1492.199,5,1,4,5916654,6,147929854,16925,4,lineitem,112628,0,0,0,0,0,0
2026-08-14T13:56:43Z,456A6425E9ECCD78,18.4,queries/tpch/tpch-queries/q01/base.sql,measured,3,2,5,3,0.115,1481.553,5,1,4,5916654,6,147929854,16925,4,lineitem,112628,0,0,0,0,0,0
2026-08-14T13:56:43Z,456A6425E9ECCD78,18.4,queries/tpch/tpch-queries/q01/base.sql,measured,3,3,5,3,0.106,1494.193,5,1,4,5916654,6,147929854,16925,4,lineitem,112628,0,0,0,0,0,0
2026-08-14T13:56:43Z,456A6425E9ECCD78,18.4,queries/tpch/tpch-queries/q01/base.sql,measured,3,4,5,3,0.113,1484.250,5,1,4,5916654,6,147929854,16925,4,lineitem,112628,0,0,0,0,0,0
2026-08-14T13:56:43Z,456A6425E9ECCD78,18.4,queries/tpch/tpch-queries/q01/base.sql,measured,3,5,5,3,0.125,1515.390,5,1,4,5916654,6,147929854,16925,4,lineitem,112628,0,0,0,0,0,0
